date,hour,Load_kWh,PV_kWh,P1 (PV_GR),P2 (PV_LD),P3 (GR_LD),P4 (PV_BAT),P5 (BAT_LD),P6 (FC_BAT),P7 (BAT_EL),P8 (EL_FT),P9 (FT_FC),P10 (FC_WT),P11 (WT_EL)
26/06/2017,1,1.18,0,0.153913043,0,0.795217391,0,0.384782609,0,5.49E-14,9.75E-07,0,7.45E-07,0
26/06/2017,2,1.05,0,0.136956522,0,0.707608696,0,0.342391304,0,1.87E-14,5.54E-07,0,4.26E-07,0
26/06/2017,3,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
26/06/2017,4,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
26/06/2017,5,0.32,0,0.04173913,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
26/06/2017,6,1.14,0,0.148695652,0,0.76826087,0,0.37173913,0,3.67E-14,7.78E-07,0,5.92E-07,0
26/06/2017,7,1.05,0.113921,0.122097261,0.113921,0.630835848,0,0.305243152,0,2.21E-14,5.59E-07,0,4.25E-07,0
26/06/2017,8,0.7,1.04933,0.1350837,0.698966224,0.001033776,0.337709249,0,2.86E-14,0,0,3.00E-07,0,4.34E-07
26/06/2017,9,1.22,1.857244,0.244042714,1.22,2.97E-13,0.610106786,0,1.87E-14,0,0,5.09E-07,0,5.34E-07
26/06/2017,10,1.1,2.308052,0.423659571,1.1,1.80E-14,1.059148929,0,1.74E-14,0,0,3.34E-07,0,5.46E-07
26/06/2017,11,1.15,2.687032,0.527766647,1.15,3.92E-17,1.319416619,0,4.37E-17,0,0,0.042294499,0,0.025376699
26/06/2017,12,1.28,2.710787,0.500537793,1.28,1.29E-20,1.251344481,0,1.27E-20,0,0,0.00653116,0,0.003918696
26/06/2017,13,1.11,1.92821,0.298674643,1.11,3.88E-14,0.746686607,0,2.11E-14,0,0,7.02E-07,0,6.19E-07
26/06/2017,14,1.41,1.463993,0.149310098,1.090717754,0.319282246,0.373275246,0,3.73E-14,0,0,5.35E-07,0,5.29E-07
26/06/2017,15,1.2,1.218136,0.121600525,0.914134689,0.285865311,0.304001311,0,3.86E-14,0,0,4.40E-07,0,4.53E-07
26/06/2017,16,1.16,0.624436,0.069856174,0.624436,0.360923565,0,0.174640435,0,2.09E-13,1.31E-06,0,1.00E-06,0
26/06/2017,17,0.34,0,0.044347826,0,0.229130435,0,0.110869565,0,6.68E-14,5.46E-07,0,4.22E-07,0
26/06/2017,18,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
26/06/2017,19,1.12,0,0.146086957,0,0.754782609,0,0.365217391,0,7.40E-14,1.12E-06,0,8.62E-07,0
26/06/2017,20,1.21,0,0.157826087,0,0.815434783,0,0.394565217,0,3.42E-14,7.77E-07,0,5.95E-07,0
26/06/2017,21,1.1,0,0.143478261,0,0.741304348,0,0.358695652,0,8.04E-14,1.18E-06,0,9.02E-07,0
26/06/2017,22,0.25,0,0.032608696,0,0.168478261,0,0.081521739,0,1.63E-13,7.79E-07,0,6.03E-07,0
26/06/2017,23,0.25,0,0.032608696,0,0.168478261,0,0.081521739,0,1.63E-13,7.79E-07,0,6.03E-07,0
27/06/2017,0,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
27/06/2017,1,0.29,0,0.037826087,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
27/06/2017,2,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
27/06/2017,3,0.22,0,0.028695652,0,0.14826087,0,0.07173913,0,2.71E-13,9.78E-07,0,7.67E-07,0
27/06/2017,4,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
27/06/2017,5,0.31,0,0.040434783,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
27/06/2017,6,0.37,0,0.04826087,0,0.249347826,0,0.120652174,0,6.10E-14,5.67E-07,0,4.41E-07,0
27/06/2017,7,1.08,0.099693,0.12786613,0.099693,0.660641674,0,0.319665326,0,2.66E-14,6.63E-07,0,5.12E-07,0
27/06/2017,8,0.35,0.352507,0.03491941,0.265208475,0.084791525,0.087298525,0,2.37E-13,0,0,3.85E-07,0,4.24E-07
27/06/2017,9,0.39,1.75609,0.451636071,0.39,1.52E-14,1.129090179,0,2.46E-14,0,0,9.25E-07,0,8.04E-07
27/06/2017,10,0.24,2.423582,0.689734723,0.24,1.68E-23,1.724336807,0,3.54E-23,0,0,0.258765921,0,0.155259552
27/06/2017,11,0.38,2.89997,0.79188875,0.38,1.38E-19,1.979721875,0,2.90E-19,0,0,0.395295466,0,0.237177279
27/06/2017,12,0.25,2.647061,0.752265099,0.25,2.59E-17,1.880662748,0,4.71E-17,0,0,0.34233819,0,0.205402914
27/06/2017,13,0.29,2.766315,0.776537424,0.29,4.88E-15,1.941343561,0,8.73E-15,0,0,0.374778316,0,0.224866989
27/06/2017,14,0.22,2.290968,0.656319532,0.22,9.68E-15,1.640798831,0,1.74E-14,0,0,0.214106294,0,0.128463776
27/06/2017,15,0.17,1.75601,0.513474506,0.17,2.44E-14,1.283686266,0,4.37E-14,0,0,0.023192956,0,0.013915773
27/06/2017,16,0.26,0.755955,0.16777125,0.26,2.67E-14,0.419428125,0,3.62E-14,0,0,6.57E-07,0,5.95E-07
27/06/2017,17,0.26,0,0.033913043,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
27/06/2017,18,1.08,0,0.140869565,0,0.727826087,0,0.352173913,0,7.98E-14,1.17E-06,0,9.01E-07,0
27/06/2017,19,0.73,0,0.095217391,0,0.491956522,0,0.238043478,0,5.13E-14,7.22E-07,0,5.65E-07,0
27/06/2017,20,0.26,0,0.033913043,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
27/06/2017,21,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
27/06/2017,22,0.29,0,0.037826087,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
27/06/2017,23,0.2,0,0.026086957,0,0.134782609,0,0.065217391,0,6.50E-13,1.38E-06,0,1.08E-06,0
28/06/2017,0,0.24,0,0.031304348,0,0.16173913,0,0.07826087,0,1.70E-13,7.88E-07,0,6.12E-07,0
28/06/2017,1,0.33,0,0.043043478,0,0.222391304,0,0.107608696,0,6.52E-14,5.31E-07,0,4.09E-07,0
28/06/2017,2,0.26,0,0.033913043,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
28/06/2017,3,0.22,0,0.028695652,0,0.14826087,0,0.07173913,0,2.71E-13,9.78E-07,0,7.67E-07,0
28/06/2017,4,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
28/06/2017,5,0.38,0,0.049565217,0,0.256086957,0,0.123913043,0,3.49E-13,1.35E-06,0,1.06E-06,0
28/06/2017,6,0.26,0,0.033913043,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
28/06/2017,7,0.45,0.142822,0.040066696,0.142822,0.207011261,0,0.100166739,0,3.34E-13,1.27E-06,0,9.81E-07,0
28/06/2017,8,0.3,1.051494,0.2511945,0.3,7.12E-15,0.62798625,0,1.06E-14,0,0,2.68E-07,0,3.17E-07
28/06/2017,9,0.27,1.950206,0.543852376,0.27,3.03E-24,1.35963094,0,5.46E-24,0,0,0.063793183,0,0.03827591
28/06/2017,10,0.25,2.390875,0.677575237,0.25,1.10E-24,1.693938091,0,2.19E-24,0,0,0.242514686,0,0.145508811
28/06/2017,11,0.62,2.84873,0.713976144,0.62,1.46E-24,1.784940359,0,2.01E-24,0,0,0.291164743,0,0.174698846
28/06/2017,12,1.06,2.958811,0.63061776,1.06,2.79E-13,1.5765444,0,3.57E-13,0,0,0.179755702,0,0.107853421
28/06/2017,13,0.77,2.740018,0.642923019,0.77,2.69E-24,1.607307547,0,8.32E-24,0,0,0.196201764,0,0.117721058
28/06/2017,14,0.23,2.470784,0.70612016,0.23,4.33E-24,1.7653004,0,9.89E-24,0,0,0.280665168,0,0.168399101
28/06/2017,15,0.17,1.81498,0.530666942,0.17,1.17E-23,1.326667354,0,1.96E-23,0,0,0.046170761,0,0.027702457
28/06/2017,16,0.23,1.018786,0.260931214,0.23,7.29E-15,0.652328036,0,1.17E-14,0,0,4.55E-07,0,3.99E-07
28/06/2017,17,0.24,0,0.031304348,0,0.16173913,0,0.07826087,0,1.70E-13,7.88E-07,0,6.12E-07,0
28/06/2017,18,0.78,0,0.10173913,0,0.525652174,0,0.254347826,0,3.72E-14,6.31E-07,0,4.91E-07,0
28/06/2017,19,0.93,0,0.121304348,0,0.62673913,0,0.30326087,0,7.38E-14,9.64E-07,0,7.40E-07,0
28/06/2017,20,0.43,0,0.056086957,0,0.289782609,0,0.140217391,0,1.24E-13,8.81E-07,0,6.85E-07,0
28/06/2017,21,1.28,0,0.166956522,0,0.862608696,0,0.417391304,0,2.74E-14,7.16E-07,0,5.49E-07,0
28/06/2017,22,1.2,0,0.156521739,0,0.808695652,0,0.391304348,0,4.60E-14,8.90E-07,0,6.81E-07,0
28/06/2017,23,1.15,0,0.15,0,0.775,0,0.375,0,4.69E-14,8.93E-07,0,6.89E-07,0
29/06/2017,0,0.35,0,0.045652174,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
29/06/2017,1,0.32,0,0.04173913,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
29/06/2017,2,0.26,0,0.033913043,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
29/06/2017,3,0.23,0,0.03,0,0.155,0,0.075,0,1.34E-13,6.83E-07,0,5.31E-07,0
29/06/2017,4,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
29/06/2017,5,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
29/06/2017,6,0.25,0,0.032608696,0,0.168478261,0,0.081521739,0,1.63E-13,7.79E-07,0,6.03E-07,0
29/06/2017,7,0.4,0.150386,0.032558348,0.150386,0.16821813,0,0.08139587,0,4.42E-13,1.32E-06,0,1.02E-06,0
29/06/2017,8,0.28,1.012467,0.244435821,0.28,2.75E-14,0.611089554,0,4.14E-14,0,0,7.76E-07,0,7.28E-07
29/06/2017,9,0.38,1.808844,0.471485571,0.38,2.90E-15,1.178713929,0,4.74E-15,0,0,4.19E-07,0,3.89E-07
29/06/2017,10,0.36,2.489318,0.677412846,0.36,8.36E-14,1.693532114,0,1.38E-13,0,0,0.242297649,0,0.14537859
29/06/2017,11,0.32,2.863065,0.796872719,0.32,6.33E-20,1.992181799,0,1.09E-19,0,0,0.401956574,0,0.241173945
29/06/2017,12,0.43,2.755131,0.736542053,0.43,1.46E-17,1.841355133,0,1.70E-17,0,0,0.321324233,0,0.19279454
29/06/2017,13,0.26,2.57969,0.729999482,0.26,1.67E-18,1.824998704,0,3.94E-18,0,0,0.312580042,0,0.187548025
29/06/2017,14,1.07,2.353988,0.447103286,1.07,1.12E-14,1.117758214,0,1.17E-14,0,0,4.51E-07,0,4.80E-07
29/06/2017,15,1.05,1.763558,0.263107929,1.05,3.70E-14,0.657769821,0,1.63E-14,0,0,4.24E-07,0,4.60E-07
29/06/2017,16,0.72,0.92148,0.109909453,0.643932754,0.076067246,0.274773633,0,2.68E-14,0,0,3.22E-07,0,3.46E-07
29/06/2017,17,0.54,0.029795,0.066548478,0.029795,0.343833804,0,0.166371196,0,4.01E-14,5.71E-07,0,4.39E-07,0
29/06/2017,18,1.19,0,0.155217391,0,0.801956522,0,0.388043478,0,5.47E-14,9.70E-07,0,7.36E-07,0
29/06/2017,19,1.13,0,0.147391304,0,0.761521739,0,0.368478261,0,7.57E-14,1.14E-06,0,8.70E-07,0
29/06/2017,20,1.13,0,0.147391304,0,0.761521739,0,0.368478261,0,7.57E-14,1.14E-06,0,8.70E-07,0
29/06/2017,21,1.18,0,0.153913043,0,0.795217391,0,0.384782609,0,5.49E-14,9.75E-07,0,7.45E-07,0
29/06/2017,22,1.18,0,0.153913043,0,0.795217391,0,0.384782609,0,5.49E-14,9.75E-07,0,7.45E-07,0
29/06/2017,23,1.1,0,0.143478261,0,0.741304348,0,0.358695652,0,8.04E-14,1.18E-06,0,9.02E-07,0
30/06/2017,0,1.06,0,0.13826087,0,0.714347826,0,0.345652174,0,9.86E-14,1.29E-06,0,9.96E-07,0
30/06/2017,1,0.59,0,0.076956522,0,0.397608696,0,0.192391304,0,8.91E-14,8.65E-07,0,6.80E-07,0
30/06/2017,2,0.26,0,0.033913043,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
30/06/2017,3,0.19,0,0.024782609,0,0.128043478,0,0.061956522,0,6.55E-13,1.31E-06,0,1.04E-06,0
30/06/2017,4,0.22,0,0.028695652,0,0.14826087,0,0.07173913,0,2.71E-13,9.78E-07,0,7.67E-07,0
30/06/2017,5,0.35,0,0.045652174,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
30/06/2017,6,0.21,0,0.027391304,0,0.141521739,0,0.068478261,0,3.88E-13,1.11E-06,0,8.60E-07,0
30/06/2017,7,0.28,0,0.036521739,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
30/06/2017,8,0.65,0.098763,0.071900478,0.098763,0.371485804,0,0.179751196,0,1.20E-13,1.02E-06,0,7.94E-07,0
30/06/2017,9,2.03,0.685546,0.175363565,0.685546,0.906045087,0,0.438408913,0,5.75E-14,1.14E-06,0,8.86E-07,0
30/06/2017,10,1.04,0.552094,0.063639913,0.552094,0.328806217,0,0.159099783,0,6.46E-14,7.16E-07,0,5.50E-07,0
30/06/2017,11,0.25,2.498185,0.708860979,0.25,2.22E-19,1.772152447,0,4.13E-19,0,0,0.284328291,0,0.170596974
30/06/2017,12,0.41,2.590004,0.693647846,0.41,9.07E-24,1.734119614,0,1.96E-23,0,0,0.263995836,0,0.158397502
30/06/2017,13,1.42,0.768426,0.084987913,0.768426,0.439104217,0,0.212469783,0,1.36E-13,1.30E-06,0,1.01E-06,0
30/06/2017,14,1.23,1.868298,0.244702929,1.23,6.83E-13,0.611757321,0,3.59E-14,0,0,4.04E-07,0,6.16E-07
30/06/2017,15,1.13,0.25606,0.113992174,0.25606,0.588959565,0,0.284980435,0,7.64E-14,1.02E-06,0,7.90E-07,0
30/06/2017,16,1.15,0.348426,0.10455313,0.348426,0.540191174,0,0.261382826,0,4.07E-14,7.07E-07,0,5.50E-07,0
30/06/2017,17,1.25,0,0.163043478,0,0.842391304,0,0.407608696,0,2.82E-14,7.17E-07,0,5.49E-07,0
30/06/2017,18,1.2,0,0.156521739,0,0.808695652,0,0.391304348,0,4.60E-14,8.90E-07,0,6.81E-07,0
30/06/2017,19,1.12,0,0.146086957,0,0.754782609,0,0.365217391,0,7.40E-14,1.12E-06,0,8.62E-07,0
30/06/2017,20,1.17,0,0.152608696,0,0.788478261,0,0.381521739,0,4.26E-14,8.57E-07,0,6.61E-07,0
30/06/2017,21,1.21,0,0.157826087,0,0.815434783,0,0.394565217,0,3.42E-14,7.77E-07,0,5.95E-07,0
30/06/2017,22,1.21,0,0.157826087,0,0.815434783,0,0.394565217,0,3.42E-14,7.77E-07,0,5.95E-07,0
30/06/2017,23,1.22,0,0.159130435,0,0.822173913,0,0.397826087,0,3.24E-14,7.59E-07,0,5.83E-07,0
01/07/2017,0,1.07,0,0.139565217,0,0.721086957,0,0.348913043,0,7.70E-14,1.16E-06,0,8.89E-07,0
01/07/2017,1,0.99,0,0.129130435,0,0.667173913,0,0.322826087,0,9.41E-14,1.15E-06,0,8.90E-07,0
01/07/2017,2,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
01/07/2017,3,0.21,0,0.027391304,0,0.141521739,0,0.068478261,0,3.88E-13,1.11E-06,0,8.60E-07,0
01/07/2017,4,0.17,0,0.022173913,0,0.114565217,0,0.055434783,0,7.31E-13,1.29E-06,0,1.01E-06,0
01/07/2017,5,0.23,0,0.03,0,0.155,0,0.075,0,1.34E-13,6.83E-07,0,5.31E-07,0
01/07/2017,6,0.42,0,0.054782609,0,0.283043478,0,0.136956522,0,3.20E-13,1.40E-06,0,1.09E-06,0
01/07/2017,7,0.24,0.15549,0.01111973,0.15474874,0.057451936,0,0.027799324,0,2.23E-13,5.60E-07,0,4.31E-07,0
01/07/2017,8,0.21,0.154008,0.00774343,0.150633706,0.04000772,0,0.019358574,0,5.25E-13,7.10E-07,0,5.45E-07,0
01/07/2017,9,0.31,0.65156,0.119751429,0.31,3.86E-14,0.299378571,0,3.73E-14,0,0,4.10E-07,0,4.16E-07
01/07/2017,10,0.41,1.01916,0.20898,0.41,1.61E-14,0.52245,0,1.93E-14,0,0,5.28E-07,0,4.94E-07
01/07/2017,11,0.29,0.392703,0.048233562,0.269603367,0.020396633,0.120583904,0,1.99E-13,0,0,4.39E-07,0,4.85E-07
01/07/2017,12,0.3,0.310573,0.031588131,0.231602672,0.068397328,0.078970328,0,2.35E-13,0,0,4.37E-07,0,5.20E-07
01/07/2017,13,0.44,1.011702,0.197904214,0.44,4.57E-14,0.494760536,0,5.05E-14,0,0,4.82E-07,0,5.44E-07
01/07/2017,14,0.42,0.912491,0.171800679,0.42,1.36E-14,0.429501696,0,1.38E-14,0,0,4.22E-07,0,3.70E-07
01/07/2017,15,0.27,0.632656,0.125246571,0.27,2.72E-14,0.313116429,0,3.07E-14,0,0,4.52E-07,0,4.38E-07
01/07/2017,16,0.28,0.478023,0.07265025,0.28,2.55E-13,0.181625625,0,1.26E-13,0,0,4.00E-07,0,4.49E-07
01/07/2017,17,0.32,0,0.04173913,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
01/07/2017,18,0.32,0,0.04173913,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
01/07/2017,19,0.28,0,0.036521739,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
01/07/2017,20,0.26,0,0.033913043,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
01/07/2017,21,2.69,0,0.28847181,0,1.968820474,0,0.721179526,0,2.88E-23,0.164444083,0,0.143514836,0
01/07/2017,22,1.2,0,0.156521739,0,0.808695652,0,0.391304348,0,4.60E-14,8.90E-07,0,6.81E-07,0
01/07/2017,23,0.4,0,0.052173913,0,0.269565217,0,0.130434783,0,9.36E-14,7.27E-07,0,5.71E-07,0
02/07/2017,0,0.32,0,0.04173913,0,0.215652174,0,0.104347826,0,7.97E-14,5.84E-07,0,4.49E-07,0
02/07/2017,1,0.35,0,0.045652174,0,0.235869565,0,0.114130435,0,1.79E-13,9.39E-07,0,7.27E-07,0
02/07/2017,2,0.39,0,0.050869565,0,0.262826087,0,0.127173913,0,3.46E-13,1.38E-06,0,1.08E-06,0
02/07/2017,3,0.34,0,0.044347826,0,0.229130435,0,0.110869565,0,6.68E-14,5.46E-07,0,4.22E-07,0
02/07/2017,4,0.36,0,0.046956522,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
02/07/2017,5,0.36,0,0.046956522,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
02/07/2017,6,0.59,0,0.076956522,0,0.397608696,0,0.192391304,0,8.91E-14,8.65E-07,0,6.80E-07,0
02/07/2017,7,0.4,0.147756,0.032901391,0.147756,0.169990522,0,0.082253478,0,4.43E-13,1.33E-06,0,1.03E-06,0
02/07/2017,8,0.39,0.11089,0.036405652,0.11089,0.18809587,0,0.09101413,0,7.33E-14,5.87E-07,0,4.54E-07,0
02/07/2017,9,0.38,0.938615,0.191769107,0.38,9.32E-15,0.479422768,0,1.11E-14,0,0,1.99E-07,0,2.36E-07
02/07/2017,10,0.31,1.623024,0.432007714,0.31,1.20E-14,1.080019286,0,2.01E-14,0,0,7.82E-07,0,6.95E-07
02/07/2017,11,0.4,0.938117,0.185823321,0.4,3.86E-14,0.464558304,0,4.37E-14,0,0,7.80E-07,0,6.90E-07
02/07/2017,12,0.51,1.780242,0.424684929,0.51,1.03E-14,1.061712321,0,1.53E-14,0,0,6.71E-07,0,6.47E-07
02/07/2017,13,0.27,0.708722,0.149696357,0.27,1.90E-14,0.374240893,0,2.40E-14,0,0,4.63E-07,0,4.48E-07
02/07/2017,14,0.72,1.737031,0.350045679,0.72,2.15E-14,0.875114196,0,2.51E-14,0,0,5.07E-07,0,6.39E-07
02/07/2017,15,1.19,1.269203,0.132630098,0.937627754,0.252372246,0.331575246,0,2.29E-14,0,0,2.61E-07,0,3.51E-07
02/07/2017,16,1.12,0.208961,0.118831174,0.208961,0.613961065,0,0.297077935,0,2.17E-14,5.68E-07,0,4.42E-07,0
02/07/2017,17,1.24,0,0.16173913,0,0.835652174,0,0.404347826,0,2.88E-14,7.23E-07,0,5.53E-07,0
02/07/2017,18,1.19,0,0.155217391,0,0.801956522,0,0.388043478,0,5.47E-14,9.70E-07,0,7.36E-07,0
02/07/2017,19,1.63,0,0.20948156,0,1.106296101,0,0.523703899,0,1.11E-21,0.008241307,0,0.007192413,0
02/07/2017,20,1.17,0,0.152608696,0,0.788478261,0,0.381521739,0,4.26E-14,8.57E-07,0,6.61E-07,0
02/07/2017,21,0.73,0,0.095217391,0,0.491956522,0,0.238043478,0,5.13E-14,7.22E-07,0,5.65E-07,0
02/07/2017,22,0.36,0,0.046956522,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
02/07/2017,23,0.31,0,0.040434783,0,0.208913043,0,0.101086957,0,8.52E-14,5.97E-07,0,4.59E-07,0
03/07/2017,0,0.22,0,0.028695652,0,0.14826087,0,0.07173913,0,2.71E-13,9.78E-07,0,7.67E-07,0
03/07/2017,1,0.19,0,0.024782609,0,0.128043478,0,0.061956522,0,6.55E-13,1.31E-06,0,1.04E-06,0
03/07/2017,2,0.26,0,0.033913043,0,0.175217391,0,0.084782609,0,1.03E-13,6.25E-07,0,4.83E-07,0
03/07/2017,3,0.27,0,0.035217391,0,0.181956522,0,0.088043478,0,8.93E-14,5.93E-07,0,4.58E-07,0
03/07/2017,4,0.2,0,0.026086957,0,0.134782609,0,0.065217391,0,6.50E-13,1.38E-06,0,1.08E-06,0
03/07/2017,5,0.18,0,0.023478261,0,0.121304348,0,0.058695652,0,6.27E-13,1.23E-06,0,9.69E-07,0
03/07/2017,6,0.3,0,0.039130435,0,0.202173913,0,0.097826087,0,9.19E-14,6.14E-07,0,4.72E-07,0
03/07/2017,7,0.45,0.171328,0.036348522,0.171328,0.187800696,0,0.090871304,0,3.08E-13,1.13E-06,0,8.87E-07,0
03/07/2017,8,0.32,0.674676,0.124288714,0.32,3.97E-14,0.310721786,0,3.86E-14,0,0,5.43E-07,0,5.54E-07
03/07/2017,9,0.27,0.667609,0.136481464,0.27,6.53E-14,0.341203661,0,7.81E-14,0,0,7.71E-07,0,7.08E-07
03/07/2017,10,0.61,0.518125,0.014663491,0.497579902,0.075761371,0,0.036658728,0,3.36E-13,7.98E-07,0,6.17E-07,0
03/07/2017,11,0.4,0.27288,0.017013891,0.269560172,0.087905101,0,0.042534726,0,3.00E-13,8.55E-07,0,6.67E-07,0
03/07/2017,12,0.33,0.288182,0.007060381,0.275870412,0.036478636,0,0.017650953,0,6.47E-13,8.03E-07,0,6.30E-07,0
03/07/2017,13,0.31,2.435878,0.674952202,0.31,7.11E-15,1.687380505,0,1.19E-14,0,0,0.239008983,0,0.14340539
03/07/2017,14,0.38,2.416928,0.651060052,0.38,7.40E-15,1.627650131,0,1.22E-14,0,0,0.207076964,0,0.124246178
03/07/2017,15,0.33,1.876101,0.506503946,0.33,1.36E-21,1.266259866,0,2.28E-21,0,0,0.013876755,0,0.008326053
03/07/2017,16,0.38,0.958545,0.198175179,0.38,9.55E-15,0.495437946,0,1.16E-14,0,0,1.94E-07,0,2.38E-07
03/07/2017,17,0.42,0.061521,0.04675813,0.061521,0.241583674,0,0.116895326,0,9.97E-14,7.74E-07,0,5.97E-07,0
03/07/2017,18,0.37,0,0.04826087,0,0.249347826,0,0.120652174,0,6.10E-14,5.67E-07,0,4.41E-07,0
03/07/2017,19,0.36,0,0.046956522,0,0.242608696,0,0.117391304,0,2.18E-13,1.07E-06,0,8.27E-07,0
03/07/2017,20,0.28,0,0.036521739,0,0.188695652,0,0.091304348,0,8.01E-14,5.70E-07,0,4.40E-07,0
03/07/2017,21,0.96,0,0.125217391,0,0.646956522,0,0.313043478,0,2.70E-14,5.99E-07,0,4.61E-07,0
03/07/2017,22,1.33,0,0.173478261,0,0.896304348,0,0.433695652,0,5.62E-14,1.11E-06,0,8.47E-07,0
03/07/2017,23,0.65,0,0.084782609,0,0.438043478,0,0.211956522,0,4.98E-14,6.79E-07,0,5.29E-07,0
04/07/2017,0,0.19,0,0.024782609,0,0.128043478,0,0.061956522,0,6.55E-13,1.31E-06,0,1.04E-06,0
04/07/2017,1,0.2,0,0.026086957,0,0.134782609,0,0.065217391,0,6.50E-13,1.38E-06,0,1.08E-06,0
04/07/2017,2,0.29,0,0.037826087,0,0.195434783,0,0.094565217,0,9.60E-14,6.28E-07,0,4.83E-07,0
04/07/2017,3,0.25,0,0.032608696,0,0.168478261,0,0.081521739,0,1.63E-13,7.79E-07,0,6.03E-07,0
04/07/2017,4,0.17,0,0.022173913,0,0.114565217,0,0.055434783,0,7.31E-13,1.29E-06,0,1.01E-06,0
04/07/2017,5,0.19,0,0.024782609,0,0.128043478,0,0.061956522,0,6.55E-13,1.31E-06,0,1.04E-06,0
04/07/2017,6,0.42,0,0.054782609,0,0.283043478,0,0.136956522,0,3.20E-13,1.40E-06,0,1.09E-06,0
04/07/2017,7,0.39,0.250681,0.018289748,0.249778599,0.094497031,0,0.04572437,0,5.63E-13,1.19E-06,0,9.23E-07,0
04/07/2017,8,0.31,1.184585,0.291080893,0.31,1.04E-14,0.727702232,0,1.60E-14,0,0,4.17E-07,0,4.91E-07
04/07/2017,9,0.31,1.996953,0.546985615,0.31,1.06E-16,1.367464038,0,1.74E-16,0,0,0.067980778,0,0.040788467
04/07/2017,10,0.34,2.557299,0.702480215,0.34,9.52E-29,1.756200538,0,1.53E-28,0,0,0.275800357,0,0.165480214
04/07/2017,11,0.3,2.752616,0.769919634,0.3,2.76E-27,1.924799085,0,4.92E-27,0,0,0.365933594,0,0.219560157
04/07/2017,12,0.19,2.361483,0.684749587,0.19,2.08E-26,1.711873967,0,3.78E-26,0,0,0.252103253,0,0.151261952
04/07/2017,13,0.22,2.705435,0.777155501,0.22,4.90E-27,1.942888752,0,8.38E-27,0,0,0.375604379,0,0.225362627
04/07/2017,14,0.29,1.500963,0.398559536,0.29,1.03E-14,0.996398839,0,1.71E-14,0,0,5.49E-07,0,5.73E-07
04/07/2017,15,0.27,1.1343,0.286489286,0.27,1.21E-14,0.716223214,0,1.91E-14,0,0,5.30E-07,0,5.67E-07
04/07/2017,16,0.89,0.609665,0.037578549,0.601897787,0.194155839,0,0.093946374,0,1.64E-13,9.26E-07,0,7.26E-07,0
04/07/2017,17,1.12,0.0265,0.142630435,0.0265,0.736923913,0,0.356576087,0,2.73E-14,6.92E-07,0,5.35E-07,0
